"","id","hand","year","month","day","hour","minute","seconds","blocking","block","trial","iti","rt","response_time","too_soon","too_late","xfix","yfix","xtarget","ytarget"
"743",13,2,2017,11,21,11,18,13.653,1,2,13,1.8143,0.62219,1.0069,0,0,1802,530,667,540
"744",13,2,2017,11,21,11,18,13.653,1,2,14,1.2435,0.5795,0.94878,0,0,1788,533,665,547
"745",13,2,2017,11,21,11,18,13.653,1,2,15,1.9293,0.51919,0.87415,0,0,1791,520,679,524
"746",13,2,2017,11,21,11,18,13.653,1,2,16,1.35,0.59044,1.0567,0,0,1794,541,657,539
"747",13,2,2017,11,21,11,18,13.653,1,2,17,1.1966,0.64088,1.2072,0,0,1807,536,657,546
"748",13,2,2017,11,21,11,18,13.653,1,2,18,1.2511,0.60176,1.2923,0,0,1783,537,655,522
"749",13,2,2017,11,21,11,18,13.653,1,2,19,1.616,0.46306,2.0472,0,0,1780,525,658,537
"750",13,2,2017,11,21,11,18,13.653,1,2,20,1.4733,0.36602,1.165,0,0,1794,542,666,541
"751",13,2,2017,11,21,11,18,13.653,1,3,1,1.1067,0.54914,1.126,0,0,1799,538,661,587
"752",13,2,2017,11,21,11,18,13.653,1,3,2,1.9619,0.53657,0.96482,0,0,1809,524,638,533
"753",13,2,2017,11,21,11,18,13.653,1,3,3,1.0046,0.6239,1.9533,0,0,1787,526,670,543
"754",13,2,2017,11,21,11,18,13.653,1,3,4,1.7749,0.52732,0.86831,0,0,1790,532,647,521
"755",13,2,2017,11,21,11,18,13.653,1,3,5,1.8173,0.38901,0.84605,0,0,1794,534,626,573
"756",13,2,2017,11,21,11,18,13.653,1,3,6,1.8687,0.84376,1.4849,0,0,1794,532,681,539
"757",13,2,2017,11,21,11,18,13.653,1,3,7,1.0844,0.54309,0.89988,0,0,1781,533,690,535
"758",13,2,2017,11,21,11,18,13.653,1,3,8,1.3998,0.59629,0.82453,0,0,1792,540,776,541
"759",13,2,2017,11,21,11,18,13.653,1,3,9,1.2599,0.44575,1.1131,0,0,1804,524,684,536
"760",13,2,2017,11,21,11,18,13.653,1,3,10,1.8001,0.51516,2.2219,0,0,1780,526,665,478
"761",13,2,2017,11,21,11,18,13.653,1,4,1,1.547,0.43652,1.1564,0,0,1800,545,691,523
"762",13,2,2017,11,21,11,18,13.653,1,4,2,1.2963,0.57933,1.2615,0,0,1795,533,697,497
"763",13,2,2017,11,21,11,18,13.653,1,4,3,1.7447,0.5959,1.373,0,0,1802,542,749,532
"764",13,2,2017,11,21,11,18,13.653,1,4,4,1.189,0.46204,1.2083,0,0,1784,540,677,516
"765",13,2,2017,11,21,11,18,13.653,1,4,5,1.6868,0.63781,1.4451,0,0,1795,538,711,536
"766",13,2,2017,11,21,11,18,13.653,1,4,6,1.1835,0.83272,1.3986,0,0,1791,543,719,538
"767",13,2,2017,11,21,11,18,13.653,1,4,7,1.3685,0.53307,1.3112,0,0,1800,536,638,515
"768",13,2,2017,11,21,11,18,13.653,1,4,8,1.6256,0.7841,1.7932,0,0,1780,536,719,523
"769",13,2,2017,11,21,11,18,13.653,1,4,9,1.7802,0.94635,1.3892,0,0,1808,533,660,529
"770",13,2,2017,11,21,11,18,13.653,1,4,10,1.0811,0.81366,1.7289,0,0,1800,532,685,507
"771",13,2,2017,11,21,11,18,13.653,1,4,11,1.9294,0.45881,0.95223,0,0,1802,538,658,559
"772",13,2,2017,11,21,11,18,13.653,1,4,12,1.7757,0.6681,1.3072,0,0,1798,533,662,515
"773",13,2,2017,11,21,11,18,13.653,1,4,13,1.4868,0.6513,1.1243,0,0,1798,526,663,556
"774",13,2,2017,11,21,11,18,13.653,1,4,14,1.4359,0.5101,1.4752,0,0,1805,547,691,495
"775",13,2,2017,11,21,11,18,13.653,1,4,15,1.4468,1.0716,1.4928,0,0,1781,526,704,535
"776",13,2,2017,11,21,11,18,13.653,1,4,16,1.3063,0.77885,1.3533,0,0,1808,525,687,515
"777",13,2,2017,11,21,11,18,13.653,1,4,17,1.5085,0.68355,1.2139,0,0,1805,536,656,494
"778",13,2,2017,11,21,11,18,13.653,1,4,18,1.5108,0.79463,1.3838,0,0,1796,537,667,508
"779",13,2,2017,11,21,11,18,13.653,1,4,19,1.8176,0.70258,1.2481,0,0,1807,544,718,547
"780",13,2,2017,11,21,11,18,13.653,1,4,20,1.7948,0.63247,1.2127,0,0,1797,541,678,522
"781",14,2,2017,11,21,19,33,35.845,1,1,1,1.8147,NA,NA,1,0,1789,529,NA,NA
"782",14,2,2017,11,21,19,33,35.845,1,1,2,1.9058,0.28908,NA,0,1,1800,531,NA,NA
"783",14,2,2017,11,21,19,33,35.845,1,1,3,1.127,0.28625,0.59075,0,0,1815,535,625,517
"784",14,2,2017,11,21,19,33,35.845,1,1,4,1.9134,0.2896,0.67565,0,0,1806,530,645,510
"785",14,2,2017,11,21,19,33,35.845,1,1,5,1.6324,0.28598,0.62743,0,0,1813,537,658,514
"786",14,2,2017,11,21,19,33,35.845,1,1,6,1.0975,0.34601,0.78243,0,0,1787,534,646,534
"787",14,2,2017,11,21,19,33,35.845,1,1,7,1.2785,0.24805,0.63211,0,0,1789,535,622,519
"788",14,2,2017,11,21,19,33,35.845,1,1,8,1.5469,0.26681,0.79104,0,0,1799,529,651,541
"789",14,2,2017,11,21,19,33,35.845,1,1,9,1.9575,0.2817,0.68835,0,0,1798,527,666,511
"790",14,2,2017,11,21,19,33,35.845,1,1,10,1.9649,0.27789,1.4528,0,0,1793,536,665,525
"791",14,2,2017,11,21,19,33,35.845,1,2,1,1.7513,0.29063,0.62361,0,0,1795,520,643,542
"792",14,2,2017,11,21,19,33,35.845,1,2,2,1.2551,0.32223,0.69327,0,0,1794,526,638,534
"793",14,2,2017,11,21,19,33,35.845,1,2,3,1.506,0.27366,0.61463,0,0,1802,520,639,562
"794",14,2,2017,11,21,19,33,35.845,1,2,4,1.6991,0.26818,0.60139,0,0,1798,527,646,558
"795",14,2,2017,11,21,19,33,35.845,1,2,5,1.8909,0.28477,0.59061,0,0,1794,524,611,517
"796",14,2,2017,11,21,19,33,35.845,1,2,6,1.9593,0.27384,0.57111,0,0,1796,528,684,551
"797",14,2,2017,11,21,19,33,35.845,1,2,7,1.5472,0.26309,0.57314,0,0,1803,533,675,539
"798",14,2,2017,11,21,19,33,35.845,1,2,8,1.1386,0.26072,0.59486,0,0,1803,542,657,517
"799",14,2,2017,11,21,19,33,35.845,1,2,9,1.1493,0.26856,0.60242,0,0,1803,530,656,514
"800",14,2,2017,11,21,19,33,35.845,1,2,10,1.2575,0.25329,0.57239,0,0,1796,529,667,535
"801",14,2,2017,11,21,19,33,35.845,1,2,11,1.8407,0.26834,0.90718,0,0,1793,536,643,534
"802",14,2,2017,11,21,19,33,35.845,1,2,12,1.2543,0.27074,0.8293,0,0,1782,539,661,551
"803",14,2,2017,11,21,19,33,35.845,1,2,13,1.8143,0.28545,NA,0,1,1807,535,NA,NA
"804",14,2,2017,11,21,19,33,35.845,1,2,14,1.2435,0.20887,0.54917,0,0,1797,539,615,506
"805",14,2,2017,11,21,19,33,35.845,1,2,15,1.9293,NA,NA,1,0,1788,538,NA,NA
"806",14,2,2017,11,21,19,33,35.845,1,2,16,1.35,0.28956,0.63236,0,0,1804,538,653,524
"807",14,2,2017,11,21,19,33,35.845,1,2,17,1.1966,0.27581,NA,0,1,1806,536,NA,NA
"808",14,2,2017,11,21,19,33,35.845,1,2,18,1.2511,0.28351,0.70373,0,0,1802,528,661,543
"809",14,2,2017,11,21,19,33,35.845,1,2,19,1.616,0.25249,0.60235,0,0,1791,527,642,523
"810",14,2,2017,11,21,19,33,35.845,1,2,20,1.4733,0.25788,0.60607,0,0,1788,530,645,539
"811",14,2,2017,11,21,19,33,35.845,1,3,1,1.1067,0.31656,2.0598,0,0,1807,533,607,490
"812",14,2,2017,11,21,19,33,35.845,1,3,2,1.9619,0.33246,NA,0,1,1798,533,NA,NA
"813",14,2,2017,11,21,19,33,35.845,1,3,3,1.0046,0.54704,2.4149,0,0,1805,530,672,536
"814",14,2,2017,11,21,19,33,35.845,1,3,4,1.7749,0.35253,NA,0,1,1806,520,NA,NA
"815",14,2,2017,11,21,19,33,35.845,1,3,5,1.8173,0.35196,0.84522,0,0,1791,520,651,519
"816",14,2,2017,11,21,19,33,35.845,1,3,6,1.8687,0.574,1.3295,0,0,1786,535,613,519
"817",14,2,2017,11,21,19,33,35.845,1,3,7,1.0844,0.40355,1.2458,0,0,1782,526,630,512
"818",14,2,2017,11,21,19,33,35.845,1,3,8,1.3998,0.36685,1.1069,0,0,1787,520,607,497
"819",14,2,2017,11,21,19,33,35.845,1,3,9,1.2599,0.34238,1.5341,0,0,1784,533,645,514
"820",14,2,2017,11,21,19,33,35.845,1,3,10,1.8001,0.32584,1.1558,0,0,1807,528,626,502
"821",14,2,2017,11,21,19,33,35.845,1,4,1,1.547,0.40834,1.7007,0,0,1796,527,668,520
"822",14,2,2017,11,21,19,33,35.845,1,4,2,1.2963,0.49039,2.1293,0,0,1798,538,629,521
"823",14,2,2017,11,21,19,33,35.845,1,4,3,1.7447,0.41144,2.7253,0,0,1787,543,631,518
"824",14,2,2017,11,21,19,33,35.845,1,4,4,1.189,0.3477,1.49,0,0,1793,528,597,504
"825",14,2,2017,11,21,19,33,35.845,1,4,5,1.6868,0.37961,NA,0,1,1805,537,NA,NA
"826",14,2,2017,11,21,19,33,35.845,1,4,6,1.1835,0.36701,2.3171,0,0,1799,534,652,496
"827",14,2,2017,11,21,19,33,35.845,1,4,7,1.3685,0.34921,NA,0,1,1799,536,NA,NA
"828",14,2,2017,11,21,19,33,35.845,1,4,8,1.6256,0.35116,1.1633,0,0,1798,531,665,497
"829",14,2,2017,11,21,19,33,35.845,1,4,9,1.7802,0.37662,2.2289,0,0,1797,541,690,549
"830",14,2,2017,11,21,19,33,35.845,1,4,10,1.0811,0.37162,2.9347,0,0,1795,537,647,501
"831",14,2,2017,11,21,19,33,35.845,1,4,11,1.9294,0.35799,2.5905,0,0,1798,539,640,519
"832",14,2,2017,11,21,19,33,35.845,1,4,12,1.7757,0.31316,1.0161,0,0,1780,551,631,508
"833",14,2,2017,11,21,19,33,35.845,1,4,13,1.4868,0.3321,1.9284,0,0,1795,547,658,508
"834",14,2,2017,11,21,19,33,35.845,1,4,14,1.4359,0.4146,1.5852,0,0,1803,530,687,532
"835",14,2,2017,11,21,19,33,35.845,1,4,15,1.4468,0.41591,1.425,0,0,1806,529,622,518
"836",14,2,2017,11,21,19,33,35.845,1,4,16,1.3063,0.32394,0.73012,0,0,1793,537,651,522
"837",14,2,2017,11,21,19,33,35.845,1,4,17,1.5085,0.36049,2.4157,0,0,1798,533,653,529
"838",14,2,2017,11,21,19,33,35.845,1,4,18,1.5108,0.34257,0.69053,0,0,1793,534,660,518
"839",14,2,2017,11,21,19,33,35.845,1,4,19,1.8176,0.45742,0.7697,0,0,1786,533,671,516
"840",14,2,2017,11,21,19,33,35.845,1,4,20,1.7948,0.2994,0.95358,0,0,1803,534,669,533
"841",15,2,2017,11,23,11,34,12.138,2,1,1,1.8147,0.50184,0.90149,0,0,1794,533,688,549
"842",15,2,2017,11,23,11,34,12.138,2,1,2,1.9058,0.39914,0.71215,0,0,1793,540,679,520
"843",15,2,2017,11,23,11,34,12.138,2,1,3,1.127,0.48839,0.76435,0,0,1801,538,661,546
"844",15,2,2017,11,23,11,34,12.138,2,1,4,1.9134,0.35203,1.5074,0,0,1819,539,652,498
"845",15,2,2017,11,23,11,34,12.138,2,1,5,1.6324,0.37487,0.72874,0,0,1814,542,625,508
"846",15,2,2017,11,23,11,34,12.138,2,1,6,1.0975,0.45615,0.7181,0,0,1820,538,686,517
"847",15,2,2017,11,23,11,34,12.138,2,1,7,1.2785,0.4765,1.1237,0,0,1820,554,630,585
"848",15,2,2017,11,23,11,34,12.138,2,1,8,1.5469,0.50696,1.1964,0,0,1805,532,638,574
"849",15,2,2017,11,23,11,34,12.138,2,1,9,1.9575,0.60921,1.3633,0,0,1815,538,674,552
"850",15,2,2017,11,23,11,34,12.138,2,1,10,1.9649,0.44724,NA,0,1,1813,540,NA,NA
"851",15,2,2017,11,23,11,34,12.138,2,2,1,1.7513,0.48431,NA,0,1,1808,525,NA,NA
"852",15,2,2017,11,23,11,34,12.138,2,2,2,1.2551,0.60025,1.1068,0,0,1808,538,605,546
"853",15,2,2017,11,23,11,34,12.138,2,2,3,1.506,0.42763,0.92786,0,0,1807,527,670,555
"854",15,2,2017,11,23,11,34,12.138,2,2,4,1.6991,0.45328,1.4044,0,0,1816,541,689,582
"855",15,2,2017,11,23,11,34,12.138,2,2,5,1.8909,0.46519,NA,0,1,1820,520,NA,NA
"856",15,2,2017,11,23,11,34,12.138,2,2,6,1.9593,0.54273,0.83266,0,0,1781,533,630,519
"857",15,2,2017,11,23,11,34,12.138,2,2,7,1.5472,0.46771,1.4791,0,0,1817,533,699,562
"858",15,2,2017,11,23,11,34,12.138,2,2,8,1.1386,0.43745,1.0828,0,0,1820,534,683,560
"859",15,2,2017,11,23,11,34,12.138,2,2,9,1.1493,0.48235,2.2897,0,0,1819,532,665,559
"860",15,2,2017,11,23,11,34,12.138,2,2,10,1.2575,0.54679,1.1082,0,0,1806,546,638,532
"861",15,2,2017,11,23,11,34,12.138,2,2,11,1.8407,0.47313,0.80815,0,0,1810,520,654,563
"862",15,2,2017,11,23,11,34,12.138,2,2,12,1.2543,0.55789,0.93538,0,0,1820,547,656,563
"863",15,2,2017,11,23,11,34,12.138,2,2,13,1.8143,0.50447,1.2875,0,0,1818,545,689,553
"864",15,2,2017,11,23,11,34,12.138,2,2,14,1.2435,0.54628,1.3226,0,0,1805,541,663,592
"865",15,2,2017,11,23,11,34,12.138,2,2,15,1.9293,0.50177,1.155,0,0,1811,538,708,552
"866",15,2,2017,11,23,11,34,12.138,2,2,16,1.35,0.57675,2.7861,0,0,1820,542,681,603
"867",15,2,2017,11,23,11,34,12.138,2,2,17,1.1966,0.60055,1.0222,0,0,1802,536,690,581
"868",15,2,2017,11,23,11,34,12.138,2,2,18,1.2511,0.58067,1.3142,0,0,1806,531,627,569
"869",15,2,2017,11,23,11,34,12.138,2,2,19,1.616,0.47851,0.87805,0,0,1811,529,651,538
"870",15,2,2017,11,23,11,34,12.138,2,2,20,1.4733,0.46131,0.86757,0,0,1819,539,616,523
"871",15,2,2017,11,23,11,34,12.138,2,3,1,1.1067,0.55151,1.0159,0,0,1804,534,662,547
"872",15,2,2017,11,23,11,34,12.138,2,3,2,1.9619,0.44088,1.0801,0,0,1804,529,661,541
"873",15,2,2017,11,23,11,34,12.138,2,3,3,1.0046,0.37955,1.062,0,0,1817,531,661,527
"874",15,2,2017,11,23,11,34,12.138,2,3,4,1.7749,0.36427,0.9745,0,0,1820,538,661,529
"875",15,2,2017,11,23,11,34,12.138,2,3,5,1.8173,0.3794,0.71428,0,0,1798,520,648,526
"876",15,2,2017,11,23,11,34,12.138,2,3,6,1.8687,0.39898,0.75588,0,0,1787,530,652,549
"877",15,2,2017,11,23,11,34,12.138,2,3,7,1.0844,0.40342,0.90575,0,0,1793,520,646,534
"878",15,2,2017,11,23,11,34,12.138,2,3,8,1.3998,0.36353,NA,0,1,1806,531,NA,NA
"879",15,2,2017,11,23,11,34,12.138,2,3,9,1.2599,0.44686,0.92642,0,0,1818,534,681,532
"880",15,2,2017,11,23,11,34,12.138,2,3,10,1.8001,0.3841,0.95044,0,0,1816,532,659,523
"881",15,2,2017,11,23,11,34,12.138,2,4,1,1.547,0.37208,0.90952,0,0,1807,527,648,528
"882",15,2,2017,11,23,11,34,12.138,2,4,2,1.2963,0.36398,0.81319,0,0,1820,524,670,548
"883",15,2,2017,11,23,11,34,12.138,2,4,3,1.7447,0.33181,1.756,0,0,1813,522,658,539
"884",15,2,2017,11,23,11,34,12.138,2,4,4,1.189,0.35235,0.66424,0,0,1801,555,648,545
"885",15,2,2017,11,23,11,34,12.138,2,4,5,1.6868,0.32349,0.81065,0,0,1810,538,650,542
"886",15,2,2017,11,23,11,34,12.138,2,4,6,1.1835,0.35982,0.94633,0,0,1802,541,670,515
"887",15,2,2017,11,23,11,34,12.138,2,4,7,1.3685,0.40072,1.5984,0,0,1811,538,666,545
"888",15,2,2017,11,23,11,34,12.138,2,4,8,1.6256,0.33557,NA,0,1,1815,539,NA,NA
"889",15,2,2017,11,23,11,34,12.138,2,4,9,1.7802,0.43538,1.2697,0,0,1807,520,655,526
"890",15,2,2017,11,23,11,34,12.138,2,4,10,1.0811,0.34582,0.70818,0,0,1805,548,646,536
"891",15,2,2017,11,23,11,34,12.138,2,4,11,1.9294,0.38099,0.82455,0,0,1810,529,624,534
"892",15,2,2017,11,23,11,34,12.138,2,4,12,1.7757,0.34979,0.84996,0,0,1782,532,663,519
"893",15,2,2017,11,23,11,34,12.138,2,4,13,1.4868,0.32899,0.85232,0,0,1789,526,658,526
"894",15,2,2017,11,23,11,34,12.138,2,4,14,1.4359,0.32822,0.80776,0,0,1819,542,652,539
"895",15,2,2017,11,23,11,34,12.138,2,4,15,1.4468,0.35745,0.71963,0,0,1786,541,667,527
"896",15,2,2017,11,23,11,34,12.138,2,4,16,1.3063,0.36338,1.2421,0,0,1813,520,656,526
"897",15,2,2017,11,23,11,34,12.138,2,4,17,1.5085,0.35159,0.69244,0,0,1820,529,665,537
"898",15,2,2017,11,23,11,34,12.138,2,4,18,1.5108,0.37667,1.692,0,0,1806,520,652,528
"899",15,2,2017,11,23,11,34,12.138,2,4,19,1.8176,0.36391,0.85765,0,0,1797,560,657,536
"900",15,2,2017,11,23,11,34,12.138,2,4,20,1.7948,0.38235,0.70928,0,0,1812,525,635,498
"901",16,2,2017,11,20,12,41,39.663,1,1,1,1.0855,NA,NA,0,1,1783,539,NA,NA
"902",16,2,2017,11,20,12,41,39.663,1,1,2,1.2625,0.49487,2.4056,0,0,1798,539,662,541
"903",16,2,2017,11,20,12,41,39.663,1,1,3,1.801,0.47209,1.1047,0,0,1796,539,661,525
"904",16,2,2017,11,20,12,41,39.663,1,1,4,1.0292,0.58949,2.5427,0,0,1802,536,662,539
"905",16,2,2017,11,20,12,41,39.663,1,1,5,1.9289,0.54805,1.2399,0,0,1802,542,659,545
"906",16,2,2017,11,20,12,41,39.663,1,1,6,1.7303,0.58236,2.1506,0,0,1801,540,662,541
"907",16,2,2017,11,20,12,41,39.663,1,1,7,1.4886,NA,NA,1,0,1803,537,NA,NA
"908",16,2,2017,11,20,12,41,39.663,1,1,8,1.5785,0.72354,2.5104,0,0,1797,540,661,540
"909",16,2,2017,11,20,12,41,39.663,1,1,9,1.2373,0.53672,1.9802,0,0,1810,540,673,543
"910",16,2,2017,11,20,12,41,39.663,1,1,10,1.4588,0.56093,1.6131,0,0,1796,538,662,547
"911",16,2,2017,11,20,12,41,39.663,1,2,1,1.0596,0.69089,1.7153,0,0,1801,538,661,537
"912",16,2,2017,11,20,12,41,39.663,1,2,2,1.682,0.54802,1.5072,0,0,1807,535,673,540
"913",16,2,2017,11,20,12,41,39.663,1,2,3,1.0424,0.56092,1.8601,0,0,1798,539,658,542
"914",16,2,2017,11,20,12,41,39.663,1,2,4,1.0714,0.61863,1.4258,0,0,1799,542,667,532
"915",16,2,2017,11,20,12,41,39.663,1,2,5,1.5216,0.38407,1.1975,0,0,1787,541,665,550
"916",16,2,2017,11,20,12,41,39.663,1,2,6,1.0967,0.36042,1.3985,0,0,1797,539,663,539
"917",16,2,2017,11,20,12,41,39.663,1,2,7,1.8181,0.36488,0.97788,0,0,1804,545,658,532
"918",16,2,2017,11,20,12,41,39.663,1,2,8,1.8175,0.49767,1.376,0,0,1799,536,662,538
"919",16,2,2017,11,20,12,41,39.663,1,2,9,1.7224,0.47865,1.3288,0,0,1798,542,662,543
"920",16,2,2017,11,20,12,41,39.663,1,2,10,1.1499,0.55776,1.5012,0,0,1805,537,660,546
"921",16,2,2017,11,20,12,41,39.663,1,2,11,1.6596,0.58613,1.6753,0,0,1795,539,666,544
"922",16,2,2017,11,20,12,41,39.663,1,2,12,1.5186,0.58137,1.6561,0,0,1801,534,666,543
"923",16,2,2017,11,20,12,41,39.663,1,2,13,1.973,0.46134,1.4426,0,0,1800,540,665,545
"924",16,2,2017,11,20,12,41,39.663,1,2,14,1.649,0.35429,1.3708,0,0,1810,536,664,542
"925",16,2,2017,11,20,12,41,39.663,1,2,15,1.8003,0.3891,1.3104,0,0,1796,537,654,545
"926",16,2,2017,11,20,12,41,39.663,1,2,16,1.4538,0.44938,2.1346,0,0,1804,538,671,542
"927",16,2,2017,11,20,12,41,39.663,1,2,17,1.4324,0.36376,1.0459,0,0,1801,543,671,545
"928",16,2,2017,11,20,12,41,39.663,1,2,18,1.8253,0.40801,1.4023,0,0,1805,539,656,541
"929",16,2,2017,11,20,12,41,39.663,1,2,19,1.0835,0.4369,1.2721,0,0,1797,536,658,540
"930",16,2,2017,11,20,12,41,39.663,1,2,20,1.1332,0.44695,1.704,0,0,1795,536,664,542
"931",16,2,2017,11,20,12,41,39.663,1,3,1,1.0326,NA,NA,0,1,1801,534,NA,NA
"932",16,2,2017,11,20,12,41,39.663,1,3,2,1.5612,0.75035,1.5415,0,0,1804,535,545,520
"933",16,2,2017,11,20,12,41,39.663,1,3,3,1.8819,1.1714,1.6355,0,0,1807,534,622,580
"934",16,2,2017,11,20,12,41,39.663,1,3,4,1.6692,1.1961,2.1326,0,0,1805,535,608,546
"935",16,2,2017,11,20,12,41,39.663,1,3,5,1.1904,0.77409,2.7191,0,0,1812,537,597,545
"936",16,2,2017,11,20,12,41,39.663,1,3,6,1.3689,1.1076,1.6081,0,0,1794,537,556,534
"937",16,2,2017,11,20,12,41,39.663,1,3,7,1.4607,0.47556,2.1026,0,0,1805,534,560,548
"938",16,2,2017,11,20,12,41,39.663,1,3,8,1.9816,0.90377,1.7891,0,0,1802,538,586,513
"939",16,2,2017,11,20,12,41,39.663,1,3,9,1.1564,1.2867,1.774,0,0,1810,536,558,522
"940",16,2,2017,11,20,12,41,39.663,1,3,10,1.8555,0.70907,NA,0,1,1803,540,NA,NA
"941",16,2,2017,11,20,12,41,39.663,1,4,1,1.7788,0.89035,2.4677,0,0,1800,531,618,540
"942",16,2,2017,11,20,12,41,39.663,1,4,2,1.4235,0.87386,2.1586,0,0,1804,531,567,515
"943",16,2,2017,11,20,12,41,39.663,1,4,3,1.0908,0.98093,2.2729,0,0,1796,539,586,518
"944",16,2,2017,11,20,12,41,39.663,1,4,4,1.2665,0.65884,1.4429,0,0,1803,536,594,546
"945",16,2,2017,11,20,12,41,39.663,1,4,5,1.1537,0.99904,NA,0,1,1810,535,NA,NA
"946",16,2,2017,11,20,12,41,39.663,1,4,6,1.281,0.62004,1.3175,0,0,1805,542,677,523
"947",16,2,2017,11,20,12,41,39.663,1,4,7,1.4401,0.78527,1.6481,0,0,1809,536,592,517
"948",16,2,2017,11,20,12,41,39.663,1,4,8,1.5271,0.67883,1.2027,0,0,1807,548,648,556
"949",16,2,2017,11,20,12,41,39.663,1,4,9,1.4574,0.71408,1.4321,0,0,1806,533,662,516
"950",16,2,2017,11,20,12,41,39.663,1,4,10,1.8754,0.56571,1.2701,0,0,1803,538,632,533
"951",16,2,2017,11,20,12,41,39.663,1,4,11,1.5181,0.63416,1.5634,0,0,1805,533,638,527
"952",16,2,2017,11,20,12,41,39.663,1,4,12,1.9436,0.6107,1.3436,0,0,1807,547,601,552
"953",16,2,2017,11,20,12,41,39.663,1,4,13,1.6377,0.54711,1.5633,0,0,1794,531,630,528
"954",16,2,2017,11,20,12,41,39.663,1,4,14,1.9577,0.54267,1.6168,0,0,1782,542,630,541
"955",16,2,2017,11,20,12,41,39.663,1,4,15,1.2407,0.45396,1.3466,0,0,1799,539,619,547
"956",16,2,2017,11,20,12,41,39.663,1,4,16,1.6761,0.91586,2.2872,0,0,1803,540,661,545
"957",16,2,2017,11,20,12,41,39.663,1,4,17,1.2891,0.62619,1.8541,0,0,1795,535,656,544
"958",16,2,2017,11,20,12,41,39.663,1,4,18,1.6718,0.55893,1.276,0,0,1793,542,587,550
"959",16,2,2017,11,20,12,41,39.663,1,4,19,1.6951,0.87195,2.3382,0,0,1780,530,670,551
"960",16,2,2017,11,20,12,41,39.663,1,4,20,1.068,0.6547,1.2727,0,0,1795,540,630,549
"961",17,2,2017,11,16,9,49,49.747,1,1,1,1.547,NA,NA,0,1,1801,534,NA,NA
"962",17,2,2017,11,16,9,49,49.747,1,1,2,1.2963,0.4444,1.04,0,0,1810,538,662,521
"963",17,2,2017,11,16,9,49,49.747,1,1,3,1.7447,0.50676,1.231,0,0,1804,526,630,534
"964",17,2,2017,11,16,9,49,49.747,1,1,4,1.189,0.50188,0.93326,0,0,1814,533,655,502
"965",17,2,2017,11,16,9,49,49.747,1,1,5,1.6868,0.42602,1.4352,0,0,1807,539,651,526
"966",17,2,2017,11,16,9,49,49.747,1,1,6,1.1835,0.39454,1.6877,0,0,1797,543,658,529
"967",17,2,2017,11,16,9,49,49.747,1,1,7,1.3685,0.4262,1.5386,0,0,1799,530,669,525
"968",17,2,2017,11,16,9,49,49.747,1,1,8,1.6256,0.39605,1.216,0,0,1787,548,677,532
"969",17,2,2017,11,16,9,49,49.747,1,1,9,1.7802,0.60446,1.3385,0,0,1789,540,648,514
"970",17,2,2017,11,16,9,49,49.747,1,1,10,1.0811,0.43821,1.3836,0,0,1780,539,663,530
"971",17,2,2017,11,16,9,49,49.747,1,2,1,1.0855,0.67989,2.314,0,0,1806,535,663,530
"972",17,2,2017,11,16,9,49,49.747,1,2,2,1.2625,0.64468,1.5019,0,0,1780,538,644,520
"973",17,2,2017,11,16,9,49,49.747,1,2,3,1.801,1.2512,2.3485,0,0,1796,541,653,542
"974",17,2,2017,11,16,9,49,49.747,1,2,4,1.0292,0.61535,1.4368,0,0,1787,536,658,528
"975",17,2,2017,11,16,9,49,49.747,1,2,5,1.9289,0.49918,1.4935,0,0,1796,539,661,529
"976",17,2,2017,11,16,9,49,49.747,1,2,6,1.7303,0.4413,1.5905,0,0,1789,553,657,523
"977",17,2,2017,11,16,9,49,49.747,1,2,7,1.4886,0.38513,NA,0,1,1780,532,NA,NA
"978",17,2,2017,11,16,9,49,49.747,1,2,8,1.5785,0.68157,1.6188,0,0,1780,542,646,528
"979",17,2,2017,11,16,9,49,49.747,1,2,9,1.2373,0.34898,0.893,0,0,1785,542,673,522
"980",17,2,2017,11,16,9,49,49.747,1,2,10,1.4588,0.47288,1.4392,0,0,1789,546,659,517
"981",17,2,2017,11,16,9,49,49.747,1,2,11,1.9631,0.41395,1.8738,0,0,1780,537,661,537
"982",17,2,2017,11,16,9,49,49.747,1,2,12,1.5468,0.36066,NA,0,1,1785,535,NA,NA
"983",17,2,2017,11,16,9,49,49.747,1,2,13,1.5211,0.41484,1.1928,0,0,1797,538,664,513
"984",17,2,2017,11,16,9,49,49.747,1,2,14,1.2316,0.41507,NA,0,1,1794,540,NA,NA
"985",17,2,2017,11,16,9,49,49.747,1,2,15,1.4889,0.37533,1.211,0,0,1805,550,648,529
"986",17,2,2017,11,16,9,49,49.747,1,2,16,1.6241,0.37673,1.1917,0,0,1795,541,659,522
"987",17,2,2017,11,16,9,49,49.747,1,2,17,1.6791,0.53151,1.6863,0,0,1791,531,659,534
"988",17,2,2017,11,16,9,49,49.747,1,2,18,1.3955,0.35863,2.1166,0,0,1792,531,663,530
"989",17,2,2017,11,16,9,49,49.747,1,2,19,1.3674,0.36209,1.132,0,0,1787,542,657,512
"990",17,2,2017,11,16,9,49,49.747,1,2,20,1.988,0.41937,1.3043,0,0,1788,530,664,523
"991",17,2,2017,11,16,9,49,49.747,1,3,1,1.0596,NA,NA,1,0,1789,539,NA,NA
